CaseID,Activity1,Activity2,Activity3,Duration,NextActivity
175928,1,3,1,23,583
175931,1,1,3,19,5
175934,1,3,5,15,584
175937,3,5,5,10438,3
175937,5,5,3,78,3
175946,3,3,3,30,3
175952,3,3,5,10336,5
175958,3,5,5,12707,1
175970,1,3,3,44277,3
175973,3,5,6,20034,6
175973,5,6,6,9804,589
175976,3,5,1,0.999999993,590
175979,1,3,1,5.000000006,1
175979,3,1,1,34,591
175982,1,1,1,193,3
175988,1,3,5,10136,592
175991,3,5,6,24143,3
175994,3,5,6,24244,2
175994,5,6,2,13181,6
175994,6,2,6,1137,594
175994,2,6,4,1116,6
175994,6,4,6,10410,6
175994,4,6,6,14743,595
175997,3,5,6,29804,596
176000,3,5,6,25654,597
176000,6,3,3,18495,1
176006,3,3,1,66.00000001,598
176009,1,3,5,11128,5
176012,3,5,5,44146,599
176015,3,5,5,11094,600
176018,3,3,5,35.99999999,601
176021,3,5,6,11219,1
176021,5,6,1,7.000000002,3
176027,1,3,5,12.00000001,5
176030,3,5,5,41614,1
176030,5,5,1,16,603
176033,1,3,5,25,5
176033,3,5,5,13973,604
176039,1,3,5,35,605
176039,3,5,6,11159,6
176039,5,6,6,11159,1
176045,1,3,5,11068,3
176045,3,5,3,11,607
176048,3,5,6,12646,4
176048,5,6,4,3232,608
176048,6,4,6,3041,3
176051,3,5,6,12260,1
176054,1,1,3,728,3
176057,1,3,3,11213,3
176060,3,5,5,22950,3
176063,3,5,6,13908,1
176066,1,3,3,205,3
176066,3,3,5,10004,6
176069,3,5,6,20383,3
176072,3,5,6,10433,6
176072,5,6,6,6083,616
176075,1,1,3,153,617
176078,1,3,3,24729,3
176081,3,5,5,44610,1
176084,1,3,3,4592,3
176087,3,5,6,14430,4
176087,5,6,4,13309,6
176087,6,4,6,4356,621
176090,3,5,6,23020,622
176090,5,6,4,23037,6
176090,6,4,6,1876,3
176093,3,5,6,34834,4
176093,5,6,4,30413,624
176093,6,4,6,5551,1
176096,1,3,3,468,1
176099,1,1,3,34,3
176102,1,3,3,102,3
176105,3,5,5,44705,3
176105,5,5,3,22.00000001,628
176119,3,5,6,18901,3
176128,1,3,5,10472,1
176131,1,3,5,55,6
176131,3,5,6,24438,3
176134,3,5,6,14694,4
176134,5,6,4,6169,633
176134,6,4,6,4486,4
176134,4,6,4,5372,6
176134,6,4,6,2370,634
176137,3,5,6,10473,635
176140,1,1,1,0.999999993,636
176143,1,1,3,26,5
176146,1,3,5,340,5
176146,3,5,5,44598,637
176152,3,5,6,18996,1
176152,5,6,1,11,639
176155,1,1,3,101,5
176158,1,3,5,1583,640
176158,3,5,5,24931,1
176164,1,3,5,101,6
176167,3,5,6,14172,4
176167,5,6,4,14140,642
176167,6,4,6,149,6
176167,4,6,6,271,3
176170,3,3,3,83,5
176170,3,3,5,1255,644
176176,3,5,6,50124,4
176176,5,6,4,48980,6
176176,6,4,6,4632,645
176179,3,5,5,44431,646
176179,5,5,3,15,5
176182,3,5,5,73724,647
176185,3,5,6,18608,648
176188,3,5,5,44381,649
176203,3,5,5,2926,3
176203,5,5,3,15.00000001,3
176203,5,3,3,216,652
176206,3,3,1,29,1
176209,1,1,1,0.999999993,653
176212,1,1,3,4.999999995,5
176215,1,3,5,7.000000002,6
176218,3,5,6,33039,654
176218,5,6,4,33396,6
176218,6,4,6,20093,6
176218,4,6,6,20964,655
176224,3,5,6,23254,656
176224,5,6,3,8.999999998,5
176227,3,5,5,20191,657
176230,3,3,1,26.99999999,658
176230,3,1,1,25.00000001,1
176236,1,1,1,29,3
176236,1,1,3,108,659
176239,1,3,5,133,6
176239,3,5,6,9757,4
176239,5,6,4,9854,660
176239,6,4,6,2738,6
176239,4,6,6,2604,1
176245,1,1,3,87,3
176263,1,3,3,11,662
176263,3,3,5,9570,6
176266,3,5,6,18203,3
176269,3,5,6,24122,1
176272,1,1,3,43,5
176275,1,3,5,8345,665
176275,3,5,6,34350,6
176275,5,6,6,29986,3
176278,3,5,5,12890,3
176281,3,5,5,44060,1
176281,5,5,1,15,668
176284,1,3,5,20110,6
176284,3,5,6,44075,669
176287,3,5,6,18321,670
176287,5,6,4,18462,6
176287,6,4,6,1125,4
176287,4,6,4,1009,671
176287,6,4,4,41.99999999,1
176290,1,3,5,12,6
176290,3,5,6,29768,4
176290,5,6,4,29792,673
176290,6,4,6,18795,4
176290,4,6,4,18839,6
176290,6,4,6,1238,674
176293,1,3,3,1390,675
176299,3,3,1,10,3
176302,1,3,3,1900,676
176305,1,3,5,196,677
176305,3,5,5,47387,1
176308,1,3,3,444,1
176314,1,3,3,1505,3
176314,3,3,3,394,680
176317,3,3,1,8.999999998,3
176320,1,3,3,390,681
176323,3,5,5,29457,682
176323,5,5,2,1275,1
176326,2,1,2,1288,683
176326,1,2,1,1408,3
176326,2,1,3,333,5
176326,1,3,5,17,684
176326,3,5,6,26007,4
176326,5,6,4,26102,6
176326,6,4,6,4217,685
176329,1,1,3,18,686
176332,1,3,5,21,5
176332,3,5,5,44671,1
176339,1,1,3,494,3
176342,1,3,3,43266,688
176345,3,5,5,34647,689
176359,3,3,5,59,690
176368,3,5,6,20096,6
176368,5,6,6,20072,1
176371,1,3,5,10188,5
176371,3,5,5,13101,692
176374,3,5,6,43444,693
176374,5,6,4,33422,4
176374,6,4,4,103,3
176380,3,5,6,21709,4
176380,5,6,4,21966,695
176380,6,4,4,92131,3
176383,3,5,6,21462,4
176383,5,6,4,14396,6
176383,6,4,6,94,697
176383,4,6,6,65,3
176386,3,5,6,22153,4
176386,5,6,4,22982,6
176386,6,4,6,962,699
176386,4,6,6,163,3
176389,3,5,6,11593,4
176389,5,6,4,10485,6
176389,6,4,6,5987,701
176392,1,3,5,2.999999999,702
176392,3,5,6,8.000000005,1
176392,5,6,1,22,3
176392,6,1,3,68,703
176395,1,3,5,10113,6
176395,3,5,6,18857,1
176398,1,3,3,90,3
176404,3,5,6,11558,4
176404,5,6,4,17474,706
176404,6,4,6,8525,6
176404,4,6,6,2879,1
176410,1,3,5,10125,6
176413,3,5,6,23073,708
176416,1,3,5,15,709
176419,3,5,6,27323,6
176419,5,6,6,27353,3
176428,3,5,6,8846,3
176431,3,1,3,158,5
176434,1,3,5,10052,712
176437,3,5,6,21533,1
176446,3,5,6,27314,714
176446,5,6,4,27535,6
176446,6,4,6,24403,4
176446,4,6,4,24189,715
176446,6,4,6,11665,1
176449,1,1,1,16,1
176452,1,1,1,33,3
176452,1,1,3,74,717
176458,1,3,5,10476,6
176458,3,5,6,21673,3
176467,3,5,6,12811,4
176467,5,6,4,11928,6
176467,6,4,6,4212,720
176467,6,3,3,27336,1
176470,3,3,1,27,721
176473,1,3,5,9898,5
176476,3,5,5,44380,722
176479,1,1,3,79,723
176482,1,3,5,8283,6
176488,3,5,6,11074,4
176488,5,6,4,2812,724
176488,6,4,6,5978,3
176491,3,5,5,17163,1
176500,1,3,5,8212,6
176500,3,5,6,14332,1
176503,1,1,3,45,1
176506,1,3,1,17,728
176515,1,3,5,9602,6
176515,3,5,6,17130,729
176515,5,6,4,7616,6
176515,6,4,6,992,4
176515,4,6,4,913,730
176515,6,4,6,3194,4
176515,4,6,4,3529,6
176515,6,4,6,1232,731
176515,4,6,4,1286,6
176515,6,4,6,4298,3
176521,3,5,5,28904,1
176524,1,3,3,46974,734
176527,3,3,1,84.99999999,1
176530,1,1,3,5.999999999,735
176533,1,3,5,13984,6
176533,3,5,6,42962,1
176539,1,3,5,11571,6
176539,3,5,6,68585,737
176539,5,6,4,57048,4
176539,6,4,4,8654,3
176542,3,5,6,2460,4
176542,5,6,4,1632,739
176542,6,4,6,39099,4
176542,4,6,4,38921,6
176542,6,4,6,25933,740
176542,4,6,4,26012,4
176542,6,4,4,2626,3
176545,3,5,6,26805,6
176545,5,6,6,15330,742
176548,1,3,3,1.000000003,743
176551,3,3,3,44011,1
176557,3,3,1,4.999999995,3
176563,1,3,1,61,3
176563,3,1,3,783,5
176566,1,3,5,1394,745
176566,3,5,6,31935,4
176566,5,6,4,31409,6
176566,6,4,6,5920,746
176566,4,6,6,5809,1
176569,1,3,3,43275,3
176572,3,3,3,5.000000006,5
176575,3,5,6,30060,4
176575,5,6,4,30124,4
176575,6,4,4,236,749
176578,1,3,3,209,750
176578,3,3,5,8641,6
176581,3,5,6,22515,751
176581,5,6,4,13193,6
176581,6,4,6,4128,1
176584,1,3,5,13378,6
176590,3,5,6,30507,753
176593,3,5,6,20225,754
176593,5,6,6,20463,3
176596,3,5,6,15997,4
176596,5,6,4,7522,6
176596,6,4,6,1145,756
176596,4,6,6,1110,2
176602,1,3,3,67,758
176605,3,3,5,12,5
176608,3,5,5,44632,759
176608,5,5,3,5.999999999,5
176611,3,5,5,53264,760
176614,3,5,6,25966,761
176617,1,1,3,129,762
176623,1,1,1,49,763
176626,1,1,3,100,5
176626,1,3,5,207,5
176632,3,5,5,37589,764
176639,3,5,5,11568,765
176642,1,1,3,42.99999999,766
176645,1,3,5,7271,6
176648,3,5,6,12103,4
176648,5,6,4,6029,767
176648,6,4,6,3791,3
176651,3,3,3,39,5
176651,3,3,5,426,5
176657,3,5,5,32288,769
176663,1,3,3,44531,770
176666,1,1,3,192,771
176669,1,3,5,11154,6
176672,3,5,6,35744,1
176675,1,1,3,96,5
176678,1,3,5,8486,773
176684,3,5,6,17158,4
176684,5,6,4,8791,6
176684,6,4,6,1605,774
176684,4,6,4,1581,6
176684,6,4,6,10075,1
176690,3,5,6,21452,776
176690,5,6,3,112,5
176696,3,5,5,25545,777
176699,3,3,3,7.999999995,778
176699,3,3,3,44210,3
176702,3,3,3,33,5
176705,3,5,6,36037,6
176705,5,6,6,36039,1
176708,1,3,5,10449,5
176708,3,5,5,44399,781
176714,3,5,6,28632,4
176714,5,6,4,28698,783
176714,6,4,4,17434,3
176717,3,5,6,25867,1
176723,1,1,1,4.000000003,1
176729,1,3,5,48,5
176729,3,5,5,18519,787
176735,3,5,5,10323,788
176735,5,5,3,8.000000005,5
176738,3,5,5,8272,789
176738,5,3,5,2044,3
176744,3,5,3,19.00000001,790
176744,5,3,5,15.00000001,6
176747,3,5,6,19900,1
176750,1,1,1,35,3
176759,1,1,3,116,792
176762,1,3,3,931,3
176762,3,3,5,508,793
176765,3,5,5,28858,3
176768,3,5,5,44159,3
176768,5,5,3,16,5
176771,3,5,5,10984,3
176771,5,5,3,36,3
176771,5,3,3,33157,796
176780,3,3,3,38.99999999,5
176783,3,5,6,16888,797
176786,3,5,5,44100,798
176789,3,5,5,5182,799
176792,3,5,6,9505,800
176792,5,6,4,8737,6
176792,6,4,6,93,4
176792,4,6,4,139,801
176804,3,5,6,17049,802
176807,3,5,6,25629,803
176810,3,5,6,25671,804
176810,5,6,4,17148,6
176810,6,4,6,1554,6
176810,4,6,6,2338,805
176813,3,5,6,29602,806
176813,5,6,4,29622,4
176813,6,4,4,1721,3
176816,3,5,6,15361,6
176816,5,6,6,17509,808
176822,3,5,6,20343,809
176825,3,5,5,30765,810
176825,5,5,1,189,3
176828,1,3,5,9932,811
176828,3,5,6,18339,6
176828,5,6,6,8532,3
176831,3,5,5,44661,3
176831,5,5,3,15,813
176834,3,5,5,21755,3
176837,3,5,6,7178,4
176837,5,6,4,7223,815
176837,6,4,6,97,3
176840,3,5,6,36084,4
176840,5,6,4,36152,6
176840,6,4,6,8797,817
176843,1,1,3,12.00000001,818
176846,1,3,5,6989,6
176846,3,5,6,15647,4
176846,5,6,4,8719,819
176846,6,4,6,8645,6
176846,4,6,6,8677,3
176852,3,5,6,18836,3
176852,6,3,5,2762,822
176855,3,5,5,56049,1
176858,1,3,5,13944,6
176858,3,5,6,44678,3
176879,3,5,6,18670,4
176879,5,6,4,18716,825
176879,6,4,6,1491,4
176879,4,6,4,1653,6
176879,6,4,6,4260,826
176885,3,5,5,11774,827
176888,1,3,5,50.00000001,828
176891,3,5,6,24396,4
176891,5,6,4,24578,4
176891,6,4,4,4637,829
176894,1,3,3,6037,830
176897,1,3,5,10427,831
176903,3,5,6,24318,3
176906,3,3,1,171,3
176909,1,3,5,5403,833
176921,3,5,6,10078,4
176921,5,6,4,4698,6
176921,6,4,6,1337,834
176921,4,6,4,1502,4
176921,6,4,4,17906,1
176924,1,1,3,13,5
176927,1,3,5,7058,836
176927,3,5,6,15927,4
176927,5,6,4,8923,6
176927,6,4,6,196,837
176930,3,5,6,28827,838
176933,1,3,5,47,839
176936,3,5,5,44493,1
176939,1,1,1,18.00000001,1
176945,1,3,3,63.00000001,5
176945,3,3,5,15536,6
176954,3,5,6,24512,842
176954,5,6,6,9080,3
176957,3,5,6,25742,4
176957,5,6,4,25786,6
176957,6,4,6,1394,844
176960,1,3,5,10468,845
176960,3,5,6,40570,6
176960,5,6,6,30124,1
176963,1,3,5,8.000000005,6
176963,3,5,6,7.000000002,847
176963,5,6,4,51,6
176963,6,4,6,4327,3
176966,3,5,5,21452,3
176966,5,5,3,31,849
176972,1,3,5,6059,850
176975,3,5,5,17680,3
176978,3,5,6,37396,3
176981,3,5,6,24557,4
176981,5,6,4,24655,6
176981,6,4,6,1165,853
176981,4,6,4,1079,6
176981,6,4,6,1460,3
176984,3,5,6,17134,6
176984,5,6,6,18523,855
176996,3,5,5,44322,3
176996,5,5,3,1.000000003,857
177002,3,5,5,44311,3
177005,3,5,6,27426,1
177008,1,3,3,5841,3
177011,3,5,6,16859,3
177011,5,6,3,39,861
177014,3,5,6,18903,1
177023,1,3,5,11222,6
177023,3,5,6,24066,863
177023,5,6,4,13102,6
177023,6,4,6,2874,1
177026,1,3,5,9525,6
177029,3,5,6,18427,865
177035,1,3,1,78,3
177035,3,1,3,86,5
177038,1,3,5,11055,867
177038,3,5,5,55597,3
177044,3,3,1,25.00000001,3
177044,3,1,3,16,5
177047,1,3,5,16,869
177053,3,5,6,25458,4
177053,5,6,4,25470,6
177053,6,4,6,14457,870
177059,3,3,1,64.00000001,871
177065,1,3,5,9418,872
177068,3,5,6,19651,4
177068,5,6,4,10436,6
177068,6,4,6,5784,873
177077,1,3,5,1143,874
177077,3,5,6,24928,4
177077,5,6,4,25930,6
177077,6,4,6,8274,875
177083,1,3,5,3430,876
177083,3,5,6,18651,4
177083,5,6,4,15272,4
177083,6,4,4,7641,877
177086,3,3,3,12,878
177086,3,3,5,7297,6
177089,3,5,6,18699,3
177092,3,5,5,23452,1
177095,1,1,3,20,1
177098,1,3,1,7.000000002,881
177119,1,1,3,76,5
177122,1,3,5,78,882
177122,3,5,6,18527,3
177125,3,5,6,23091,6
177125,5,6,6,20344,3
177125,6,3,5,4249,6
177134,3,5,6,49159,4
177134,5,6,4,21802,885
177134,6,4,6,5521,6
177134,4,6,6,5569,3
177137,3,3,3,38.00000001,5
177137,3,3,5,4588,887
177140,3,5,6,17150,4
177140,5,6,4,12540,6
177140,6,4,6,1420,888
177143,1,3,3,47,889
177143,3,3,5,41,6
177149,3,5,6,39349,4
177149,5,6,4,43272,890
177149,6,4,6,13983,3
177155,1,3,3,3047,892
177155,3,3,3,13,3
177155,3,3,3,41497,1
177161,3,3,1,83,893
177167,1,3,3,3304,3
177167,3,3,3,38,894
177170,3,5,5,17472,3
177173,3,5,6,17205,3
177179,3,3,3,15.00000001,3
177179,3,3,3,2794,897
177185,3,3,3,12,5
177185,3,3,5,5632,5
177188,3,5,5,15681,898
177191,3,5,6,20336,899
177194,1,3,5,7587,900
177194,3,5,6,36123,3
177197,3,5,6,20389,1
177200,1,3,5,11570,5
177200,3,5,5,27633,3
177203,3,1,3,149,2
177206,1,3,2,6017,904
177206,3,2,3,5921,5
177206,2,3,5,4285,6
177206,3,5,6,27202,905
177206,5,6,4,23001,3
177209,3,5,6,12926,4
177209,5,6,4,13008,6
177209,6,4,6,166,907
177215,1,3,3,596,3
177221,3,5,6,40748,3
177230,3,5,5,11474,1
177233,1,3,3,41820,3
177239,3,5,5,13471,3
177245,3,3,3,23200,3
177248,3,3,3,52,914
177251,3,5,5,17661,3
177254,3,5,6,24820,6
177254,5,6,6,13432,916
177263,1,3,5,507,917
177263,3,5,6,20401,4
177263,5,6,4,20040,1
177266,1,1,3,214,5
177269,1,3,5,210,919
177269,3,5,5,2750,1
177272,1,1,3,177,3
177281,1,3,3,548,3
177281,3,3,5,48,6
177284,3,5,6,14333,4
177284,5,6,4,15458,922
177284,6,4,6,8786,1
177287,1,3,3,369,3
177293,3,5,5,11980,3
177299,3,5,6,14600,4
177299,5,6,4,14843,6
177299,6,4,6,8534,926
177305,1,1,3,71,927
177311,1,3,5,64,6
177317,3,5,6,20183,3
177317,5,6,3,10,928
177320,3,5,6,20436,6
177320,5,6,6,9009,929
177323,3,5,6,13091,930
177323,5,6,4,13165,6
177323,6,4,6,86,4
177323,4,6,4,11,931
177323,6,4,6,107,3
177326,3,5,6,20268,4
177326,5,6,4,17291,6
177326,6,4,6,2708,933
177329,3,5,6,42009,934
177332,3,5,5,11985,935
177335,3,5,5,23650,936
177344,1,3,3,43252,1
177350,1,3,3,43248,3
177353,3,5,6,11782,4
177353,5,6,4,11822,940
177353,6,4,6,50,3
177356,3,3,3,137,3
177356,3,3,3,42809,1
177362,1,3,5,11634,5
177365,3,5,5,44571,943
177368,3,5,6,26550,944
177374,1,1,3,375,945
177377,1,3,3,1594,1
177402,1,3,1,8.000000005,947
177402,3,1,3,2.999999999,5
177405,1,3,5,10571,5
177405,3,5,5,40939,948
177408,1,1,3,374,949
177414,1,3,5,486,5
177423,3,5,5,11227,3
177426,3,5,6,15804,4
177426,5,6,4,15615,951
177426,6,4,6,4379,3
177432,3,5,5,11344,1
177438,1,3,3,481,1
177447,1,1,3,6.999999991,3
177450,1,3,3,401,1
177456,1,3,5,427,5
177456,3,5,5,20494,956
177459,3,5,6,24185,957
177459,6,3,3,20089,3
177465,3,5,6,46256,4
177465,5,6,4,46332,959
177465,6,4,6,9989,3
177471,3,5,6,14619,4
177471,5,6,4,14619,6
177471,6,4,6,1460,961
177471,4,6,4,1476,4
177471,6,4,4,233,1
177474,1,3,5,174,5
177480,3,5,5,11463,963
177480,5,5,3,5.999999999,5
177483,3,5,6,20240,964
177483,5,6,6,20153,3
177492,3,3,1,8.000000005,3
177492,3,1,3,282,3
177495,1,3,3,1333,966
177498,1,3,3,114,967
177498,3,3,3,60,5
177501,3,5,5,23368,968
177504,1,3,5,4034,969
177504,3,5,6,15680,4
177504,5,6,4,11667,6
177504,6,4,6,7142,970
177504,4,6,4,7235,6
177504,6,4,6,1653,6
177504,4,6,6,2865,971
177510,3,5,1,30,972
177513,1,1,3,37.00000001,5
177516,1,3,5,2524,973
177516,3,5,5,119122,3
177519,3,5,6,3992,4
177519,5,6,4,1411,6
177519,6,4,6,5869,975
177522,3,5,5,13062,976
177525,3,5,6,12625,977
177525,5,6,4,2925,6
177525,6,4,6,1649,6
177525,4,6,6,1545,978
177528,1,3,5,11145,979
177528,3,5,5,13026,3
177531,3,5,6,20070,4
177531,5,6,4,21033,6
177531,6,4,6,1271,981
177534,1,3,5,11186,5
177537,3,5,5,24754,1
177540,1,3,3,44234,1
177543,1,3,5,10293,1
177546,1,3,5,11163,5
177546,3,5,5,27258,986
177549,1,3,3,1292,987
177552,1,1,1,51,988
177552,1,1,3,156,3
177555,1,3,3,44243,1
177558,1,3,5,181,6
177558,3,5,6,19648,990
177558,5,6,6,19619,1
177561,1,3,5,1129,6
177561,3,5,6,24057,1
177567,1,1,3,961,3
177570,1,3,3,589,993
177573,1,3,5,99,994
177576,3,5,6,13889,4
177576,5,6,4,13917,6
177576,6,4,6,1257,995
177576,4,6,4,1452,6
177576,6,4,6,4698,6
177576,4,6,6,4472,996
177582,1,3,5,145,6
177582,3,5,6,15163,998
177582,5,6,6,15237,3
177588,3,3,5,9506,6
177591,3,5,6,15339,6
177591,5,6,6,5963,1000
177600,3,5,6,22330,1001
177600,5,6,4,11303,6
177600,6,4,6,7639,4
177600,4,6,4,7644,1002
177600,6,4,6,4235,6
177600,4,6,6,5666,3
177603,3,5,6,14208,4
177603,5,6,4,14416,1004
177603,6,4,6,7095,1
177606,1,3,1,7.000000002,3
177606,3,1,3,11,5
177609,1,3,5,19,1006
177609,3,5,6,14467,6
177609,5,6,6,15538,3
177618,3,5,6,60051,4
177618,5,6,4,60191,1008
177618,6,4,6,1352,1
177624,3,5,6,25664,4
177624,5,6,4,25667,1010
177624,6,4,6,5461,4
177624,4,6,4,5554,4
177624,6,4,4,191,1011
177633,3,3,3,25.99999999,1012
177633,3,3,5,5115,6
177636,3,5,6,13714,4
177636,5,6,4,8586,1013
177636,6,4,6,122,6
177636,4,6,6,135,1
177645,1,3,5,842,6
177645,3,5,6,19052,1015
177651,3,5,5,64171,1016
177657,3,5,6,20235,1017
177660,1,3,5,13308,1018
177663,3,5,6,39295,3
177666,3,5,6,13393,4
177666,5,6,4,4738,6
177666,6,4,6,1277,1020
177669,3,5,6,10106,1021
177669,5,6,6,6875,1
177672,1,1,1,2.999999999,3
177672,1,1,3,129,5
177675,1,3,5,1466,1023
177675,3,5,6,31743,4
177675,5,6,4,30437,6
177675,6,4,6,66,1024
177675,4,6,4,91,6
177675,6,4,6,7363,1
177678,1,3,3,260,1
177687,1,3,5,10401,6
177687,3,5,6,14225,1027
177687,5,6,4,4154,6
177687,6,4,6,5927,3
177690,3,5,6,18920,1
177702,1,3,5,63,5
177702,3,5,5,44574,1030
177708,3,5,6,23043,4
177708,5,6,4,23325,1032
177708,6,4,6,1431,3
177708,6,3,3,18782,1033
177719,3,3,3,16.99999999,5
177725,3,5,5,44640,1034
177728,3,5,5,44626,1035
177728,5,5,3,4.000000003,5
177734,1,3,3,77,5
177737,3,3,5,10148,1037
177740,3,5,6,20513,1
177746,1,1,1,17,3
177749,1,1,3,33,5
177755,1,3,5,8739,1039
177755,3,5,6,14372,1
177758,1,3,3,29,3
177761,3,3,3,51,5
177761,3,3,5,19068,1041
177764,3,5,6,32027,1
177767,1,1,3,54.00000001,5
177770,1,3,5,10268,6
177770,3,5,6,24536,1043
177776,1,3,5,11,1044
177776,3,5,6,28762,4
177776,5,6,4,28824,4
177776,6,4,4,5753,1045
177779,3,3,3,9.999999991,1046
177779,3,3,5,7082,6
177782,3,5,6,12914,4
177782,5,6,4,4368,1047
177782,6,4,6,55,1
177788,1,1,3,4.000000003,5
177791,1,3,5,10187,6
177791,3,5,6,41833,1049
177791,6,3,3,2593,3
177794,3,3,3,26,1050
177797,3,5,6,12996,4
177797,5,6,4,4770,1051
177797,6,4,6,1122,3
177800,3,5,6,22853,4
177800,5,6,4,14633,6
177800,6,4,6,1457,1053
177800,4,6,4,1105,6
177800,6,4,6,57,1
177803,1,1,1,1.999999996,3
177806,1,1,3,2.999999999,1055
177809,1,3,5,15929,5
177815,3,5,5,48743,3
177821,3,5,6,44750,4
177821,5,6,4,38661,1057
177821,6,4,4,5527,1
177827,1,3,5,60.00000001,6
177827,3,5,6,12702,1
177830,1,3,5,46,5
177830,3,5,5,44301,1060
177836,3,5,6,18771,1061
177836,5,6,4,8793,6
177836,6,4,6,5668,1
177839,1,3,5,10085,6
177845,3,5,6,18552,1063
177851,3,5,6,24762,1064
177857,3,5,6,1044,1065
177857,5,6,4,69,6
177857,6,4,6,11481,1
177860,1,1,3,50.00000001,5
177863,1,3,5,31,1067
177866,3,5,5,44239,1
177866,5,5,1,40,3
177878,1,3,3,956,1
177881,1,3,5,20372,6
177881,3,5,6,28411,6
177881,5,6,6,11441,1070
177887,1,1,1,4.999999995,1071
177890,1,1,1,4.000000003,1
177890,1,1,1,22,3
177893,1,1,3,51,1072
177896,1,3,5,2600,6
177902,3,5,6,13886,1
177905,1,1,3,13,5
177908,1,3,5,12,1074
177908,3,5,6,61532,6
177908,5,6,6,63081,1
177911,1,1,3,49,5
177920,1,3,5,16,1076
177926,3,5,6,14072,4
177926,5,6,4,14201,6
177926,6,4,6,4076,1077
177941,1,3,5,16.99999999,1079
177941,3,5,6,14082,4
177941,5,6,4,14186,6
177941,6,4,6,5650,1080
177941,4,6,4,5565,6
177941,6,4,6,353,4
177941,4,6,4,1530,1081
177941,6,4,6,2782,4
177941,4,6,4,1586,6
177941,6,4,6,1325,1082
177947,3,3,5,10079,6
177953,3,5,6,41169,6
177953,5,6,6,31116,1084
177959,1,3,5,9536,6
177965,3,5,6,19574,1086
177965,5,6,4,10114,6
177965,6,4,6,3164,6
177965,4,6,6,3156,1087
177968,3,5,5,44018,1088
177971,1,3,5,2400,1089
177971,3,5,6,22735,3
177974,3,5,6,22443,4
177974,5,6,4,22435,6
177974,6,4,6,1386,1091
177983,3,5,5,85033,1092
177986,3,5,5,43264,1093
177995,3,5,6,17342,4
177995,5,6,4,16880,1095
177995,6,4,6,1559,4
177995,4,6,4,1326,3
177995,4,3,3,24371,1
177998,3,3,1,2.999999999,3
178004,1,3,5,9323,6
178004,3,5,6,20545,4
178004,5,6,4,11308,1098
178004,6,4,6,1340,1
178007,1,1,3,42,3
178010,3,3,3,43216,1100
178013,3,3,3,11,1
178016,3,1,3,64,1101
178019,1,3,3,142,1
178028,1,3,3,1881,3
178037,3,3,3,31.00000001,1103
178062,1,1,1,48,1104
178062,1,1,1,32,3
178074,1,3,5,13,1105
178074,3,5,5,22285,3
178074,5,5,3,26.99999999,5
178080,3,5,5,14613,1
178110,1,3,5,28,1108
178110,3,5,6,27480,6
178110,5,6,6,27539,1
178116,1,3,5,62,6
178119,3,5,6,27621,1110
178119,5,6,2,2934,1
178122,2,1,2,106,1111
178122,1,2,1,30,1
178122,2,1,1,4029,3
178128,3,5,5,9020,3
178134,3,5,6,28707,4
178134,5,6,4,28713,1114
178134,6,4,6,4279,1
178146,1,1,3,90,3
178152,3,3,1,1.999999996,1116
178155,3,1,1,120,3
178179,1,3,5,8999,5
178179,3,5,5,53108,1118
178182,3,3,1,75,1119
178185,1,3,5,72,5
178185,3,5,5,11331,1120
178188,1,1,3,133,1121
178191,1,3,3,148,3
178191,3,3,5,8728,1122
178194,3,5,6,49118,4
178194,5,6,4,40172,6
178194,6,4,6,1452,1123
178203,3,5,6,23230,6
178203,5,6,6,23342,1125
178209,3,5,6,12851,1126
178209,5,6,6,12901,3
178209,6,3,3,31489,1127
178212,3,3,1,8.999999998,3
178215,1,3,5,40226,1128
178215,3,5,6,43185,4
178215,5,6,4,7041,6
178215,6,4,6,4327,1129
178218,1,3,5,28.00000001,1130
178224,3,5,6,16986,1
178224,5,6,1,32.99999999,3
178230,1,3,5,152,6
178230,3,5,6,18496,1
178233,1,3,3,2651,1
178236,1,1,3,211,3
178239,1,3,3,44242,1134
178242,1,3,5,13,1135
178242,3,5,6,13007,6
178242,5,6,6,13016,3
178245,3,5,6,11179,4
178245,5,6,4,4793,1137
178245,6,4,4,16406,1
178248,1,1,3,31,5
178248,1,3,5,8845,6
178254,3,5,6,17065,1139
178254,5,6,4,8486,6
178254,6,4,6,1317,6
178254,4,6,6,1135,1140
178257,3,5,6,12992,1141
178260,3,5,5,8840,1142
178263,3,5,6,12716,1143
178266,1,3,5,11323,1144
178269,1,3,5,16.99999999,1145
178269,3,5,5,44296,3
178269,5,5,3,141,3
178272,3,3,3,6.999999991,3
178272,3,3,3,33013,3
178275,3,3,3,37.00000001,1147
178278,3,5,6,26942,4
178278,5,6,4,25596,1148
178278,6,4,6,1289,4
178278,4,6,4,1235,1
178287,1,3,5,11148,6
178290,3,5,6,17024,1150
178296,1,3,5,8871,1151
178302,3,5,6,31363,4
178302,5,6,4,28612,6
178302,6,4,6,9015,1152
178302,4,6,6,3952,1
178305,1,3,5,8845,6
178308,3,5,6,17151,4
178308,5,6,4,8656,1154
178308,6,4,6,2661,3
178314,3,5,6,16759,1
178317,1,3,5,11612,5
178317,3,5,5,45489,3
178326,1,3,5,38,6
178329,3,5,6,12697,4
178329,5,6,4,12731,1159
