CaseID,Activity1,Activity2,Activity3,Duration,NextActivity
1-649950870,1,2,1,98.00000001,6
1-649950870,1,6,2,5.999999999,1
1-649950870,1,8,1,63354,3
1-649950870,1,3,5,10979,1
1-650013051,1,1,2,4.000000003,1
1-650013051,1,2,1,61.99999999,4
1-650013051,1,4,1,3769,6
1-650013051,1,6,3,146804,5
1-651196130,1,1,2,4.000000003,1
1-651196130,1,2,1,1201,10
1-651196130,1,10,1,98186,2
1-651196130,1,2,1,53170,4
1-651196130,1,4,1,1212,3
1-651196130,1,3,5,875,1
1-651324866,1,1,2,4.999999995,1
1-651324866,1,2,1,2349,6
1-651324866,1,6,3,139799,5
1-652256138,1,1,2,7.000000002,1
1-652256138,1,2,1,127,2
1-652256138,1,2,1,149422,3
1-652256138,1,3,5,740,1
1-652468131,1,1,10,32.99999999,1
1-652468131,1,10,1,1684,6
1-652468131,1,6,1,3828,6
1-652468131,1,6,1,136622,1
1-652468131,1,1,3,1.999999996,5
1-652468131,1,3,5,1.999999996,1
1-652924814,1,1,6,18,1
1-652924814,1,6,1,141930,3
1-652924814,1,3,5,0.999999993,2
1-652947231,1,4,1,1487,6
1-652947231,1,6,1,1337,6
1-652947231,1,6,3,131094,5
1-653391886,1,1,4,2.000000007,1
1-653391886,1,4,1,964,8
1-653391886,1,8,3,141165,5
1-654423931,1,1,2,4.000000003,1
1-654423931,1,2,1,3922,2
1-654423931,1,2,1,1848,2
1-654423931,1,2,1,1260,4
1-654423931,1,4,1,700,6
1-654423931,1,6,3,148724,5
1-655021441,1,1,2,2.000000007,1
1-655021441,1,2,1,550,6
1-655021441,1,6,8,23445,7
1-655021441,1,6,7,14471,6
1-655281402,1,1,6,71,4
1-655281402,1,6,4,11632,1
1-655281402,1,8,4,2634,1
1-655281402,1,4,1,5.000000006,6
1-655281402,1,6,1,112288,2
1-655281402,1,2,1,505,4
1-655281402,1,4,1,3730,4
1-655281402,1,4,1,186,6
1-655281402,1,6,4,20150,4
1-655281402,1,2,1,74,3
1-655281402,1,3,5,12144,1
1-656241183,1,2,1,132,3
1-656241183,1,3,5,468,1
1-656241183,1,2,1,225,4
1-656241183,1,4,1,31853,8
1-656241183,1,8,4,106589,1
1-656241183,1,4,1,1.999999996,2
1-656241183,1,2,1,4.999999995,2
1-656241183,1,2,1,853,3
1-656241183,1,3,5,600,1
1-656373348,1,1,2,13,1
1-656373348,1,2,1,1453,6
1-656373348,1,6,2,113734,1
1-656373348,1,8,3,35878,5
1-656450664,1,1,2,5.000000006,1
1-656450664,1,2,1,2514,2
1-656450664,1,2,1,48,6
1-656450664,1,6,2,90,1
1-656450664,1,2,1,80832,1
1-656450664,1,1,3,51353,5
1-656450664,1,3,5,10977,1
1-657323705,1,1,2,3.999999992,1
1-657323705,1,2,1,42986,8
1-657323705,1,8,3,89523,5
1-657893589,1,1,10,8.000000005,4
1-657893589,1,10,4,18957,1
1-657893589,1,3,5,455,1
1-657900377,1,1,2,1.999999996,1
1-657900377,1,2,1,12,2
1-657900377,1,2,1,43,6
1-657900377,1,6,2,1286,1
1-657900377,1,2,1,262,8
1-657900377,1,8,1,5496,2
1-657900377,1,2,1,290,2
1-657900377,1,2,1,1047,1
1-657900377,1,1,6,111229,1
1-657900377,1,6,1,124928,3
1-658045761,1,2,1,22,10
1-658045761,1,10,1,47379,7
1-658045761,1,7,6,1669,10
1-658345511,1,2,1,3716,6
1-658345511,1,6,1,56447,6
1-658345511,1,6,3,76162,5
1-658515933,1,1,2,2.999999999,1
1-658515933,1,2,1,4548,6
1-658515933,1,6,3,135069,5
1-658538636,1,1,2,1.999999996,1
1-658538636,1,2,1,55,2
1-658538636,1,2,1,4489,2
1-658538636,1,2,1,114990,3
1-658538636,1,3,5,38224,1
1-659129745,1,1,2,4.999999995,1
1-659129745,1,2,1,1425,6
1-659129745,1,6,3,131055,5
1-659713703,1,1,6,1.000000003,2
1-659713703,1,6,2,1213,1
1-659713703,1,2,1,948,2
1-659713703,1,2,1,122,2
1-659713703,1,2,1,49,6
1-659713703,1,6,2,131,1
1-659713703,1,4,1,115293,2
1-659713703,1,2,1,10,3
1-659713703,1,3,5,463,1
1-660051308,1,1,2,2.999999999,1
1-660051308,1,2,1,48757,3
1-660051308,1,3,2,1645,1
1-660051308,1,3,5,38190,2
1-660218981,1,1,2,2.000000007,1
1-660218981,1,2,1,58689,2
1-660218981,1,2,1,32,2
1-660218981,1,2,1,570,8
1-660218981,1,8,1,65619,3
1-660218981,1,3,5,10555,1
1-660730501,1,1,2,4.000000003,1
1-660730501,1,2,1,28.00000001,8
1-660730501,1,8,8,0.999999993,2
1-660730501,1,1,6,0.999999993,6
1-660730501,1,6,6,4320,1
1-660730501,1,2,2,5.999999999,1
1-660730501,1,8,2,11192,1
1-660730501,1,4,1,77.00000001,2
1-660730501,1,2,1,1396,8
1-660730501,1,8,2,408,1
1-660730501,1,8,1,50219,3
1-660730501,1,3,5,10974,2
1-660865454,1,6,4,45867,1
1-660865454,1,3,5,10710,1
1-660915327,1,1,2,5.999999999,1
1-660915327,1,2,1,36.99999999,2
1-660915327,1,2,1,19,6
1-660915327,1,6,1,1034,2
1-660915327,1,2,1,3.999999992,4
1-660915327,1,4,1,105,2
1-660915327,1,2,1,133,4
1-660915327,1,4,1,40,6
1-660915327,1,6,2,18,1
1-660915327,1,2,1,5.000000006,4
1-660915327,1,4,1,1036,8
1-660915327,1,8,1,309,4
1-660915327,1,4,1,148,8
1-660915327,1,8,4,5921,1
1-660915327,1,2,1,18,4
1-660915327,1,4,1,22,6
1-660915327,1,6,2,1.000000003,2
1-660915327,1,2,1,24,8
1-660915327,1,8,1,4261,6
1-660915327,1,6,2,18.00000001,2
1-660915327,1,7,1,5663,2
1-660915327,1,2,1,1581,2
1-660915327,1,2,1,50,4
1-660915327,1,4,1,13,2
1-660915327,1,2,1,2877,2
1-660915327,1,2,1,5.000000006,4
1-660915327,1,4,1,220,2
1-660915327,1,2,1,5649,4
1-660915327,1,4,1,71.99999999,2
1-660915327,1,2,1,12.00000001,2
1-660915327,1,2,1,1058,2
1-660915327,1,2,1,31992,2
1-660915327,1,2,1,18459,2
1-660915327,1,2,1,52.99999999,2
1-660915327,1,2,1,193,11
1-660915327,1,11,1,1368,2
1-660915327,1,2,1,77,4
1-660915327,1,4,1,1186,2
1-660915327,1,2,1,1997,4
1-660915327,1,4,1,3841,11
1-660915327,1,11,4,32996,1
1-660915327,1,11,2,411,1
1-660915327,1,2,1,15,4
1-660915327,1,4,1,907,2
1-660915327,1,2,1,468,11
1-660915327,1,11,2,1.000000003,1
1-660915327,1,2,1,8.000000005,4
1-660915327,1,4,1,928,2
1-660915327,1,2,1,155,2
1-660915327,1,2,1,108,4
1-660915327,1,4,1,5.000000006,6
1-665922195,1,1,2,2.999999999,1
1-665922195,1,2,1,1.999999996,2
1-665922195,1,2,1,116540,3
1-673825643,1,1,1,16,2
1-673825643,1,1,2,17,1
1-673825643,1,2,1,55,6
1-673825643,1,6,3,117921,5
1-682281772,1,1,2,4.000000003,1
1-682281772,1,2,1,5565,2
1-682281772,1,2,1,11248,2
1-682281772,1,2,1,27715,4
1-682281772,1,4,1,66054,3
1-682281772,1,3,5,10892,1
1-683319231,1,1,8,1.000000003,4
1-683319231,1,8,4,54801,1
1-683319231,1,3,5,31045,1
1-683762637,1,1,8,18,1
1-683762637,1,8,1,41,2
1-683762637,1,2,1,2.000000007,2
1-683762637,1,2,1,243,4
1-683762637,1,4,4,9795,1
1-683762637,1,2,1,405,2
1-683762637,1,2,1,7.000000002,4
1-683762637,1,4,1,11,6
1-683762637,1,6,6,4304,6
1-683762637,1,8,1,31418,3
1-683762637,1,3,5,911,1
1-684012815,1,1,2,1.000000003,1
1-684012815,1,2,1,943,2
1-684012815,1,2,1,184,6
1-684012815,1,6,2,79373,1
1-684012815,1,6,3,40121,5
1-684695843,1,8,4,89598,1
1-684695843,1,3,5,26788,1
1-685098751,1,1,2,23.99999999,1
1-685098751,1,2,1,37.00000001,4
1-685098751,1,4,1,143,4
1-685098751,1,4,1,84,6
1-685098751,1,6,2,34.00000001,1
1-685098751,1,1,3,112090,5
1-685098751,1,3,5,760,1
1-685155470,1,1,6,4.000000003,1
1-685155470,1,6,1,22,6
1-685155470,1,6,2,79,1
1-685155470,1,11,2,1189,1
1-685155470,1,6,1,102,6
1-685155470,1,6,1,2656,6
1-685155470,1,6,2,341,1
1-685155470,1,1,2,74.99999999,1
1-685155470,1,2,1,28.00000001,2
1-685155470,1,2,1,144,2
1-685155470,1,2,1,4.000000003,2
1-685155470,1,2,1,219,7
1-685155470,1,7,1,111972,3
1-685155470,1,3,5,838,1
1-686398767,1,1,6,20,1
1-686398767,1,6,1,32,6
1-686398767,1,6,2,1677,1
1-686398767,1,4,1,111,3
1-686398767,1,3,5,111816,1
1-686497432,1,1,2,2.999999999,2
1-686497432,1,2,2,2.999999999,1
1-686497432,1,8,10,56,1
1-686497432,1,8,3,1.000000003,5
1-686497432,1,8,8,4.000000003,2
1-686497432,1,2,1,5.000000006,2
1-686497432,1,2,1,23,4
1-686497432,1,4,1,1159,8
1-686497432,1,8,3,13,5
1-686497432,1,8,2,12,2
1-686497432,1,2,2,1.000000003,1
1-686497432,1,4,1,130,6
1-686497432,1,6,2,47822,1
1-686497432,1,2,1,282,6
1-686497432,1,6,1,999,6
1-686497432,1,6,2,270,1
1-686497432,1,2,1,1337,8
1-686497432,1,8,1,152,2
1-686497432,1,2,1,4360,2
1-686497432,1,2,1,3983,2
1-686497432,1,2,1,3086,6
1-686497432,1,6,10,13054,3
1-686580161,1,6,3,106418,5
1-686609791,1,2,1,158,2
1-686609791,1,2,1,1447,4
1-686609791,1,4,1,5600,2
1-686609791,1,2,1,31.00000001,6
1-686609791,1,6,1,1453,3
1-686609791,1,3,2,23,1
1-686609791,1,2,1,16,10
1-686609791,1,10,3,98137,5
1-686885675,1,1,2,5.000000006,1
1-686885675,1,2,1,279,3
1-686885675,1,3,5,110038,1
1-687082195,1,1,1,6.000000009,2
1-687082195,1,1,2,13,1
1-687082195,1,2,1,8.999999998,2
1-687082195,1,2,1,917,2
1-687082195,1,2,1,7469,2
1-687082195,1,2,1,48,4
1-687082195,1,4,1,1.000000003,6
1-687082195,1,6,1,1078,1
1-687082195,1,1,6,8.000000005,1
1-687082195,1,6,1,1395,2
1-687082195,1,2,1,12,2
1-687082195,1,2,1,140,8
1-687082195,1,8,4,1.999999996,1
1-687082195,1,2,1,1.999999996,2
1-687082195,1,2,1,16,2
1-687082195,1,2,1,573,2
1-687082195,1,2,1,565,2
1-687082195,1,2,1,55,10
1-687082195,1,10,4,227,1
1-687082195,1,4,1,269,6
1-687082195,1,6,4,45,1
1-687082195,1,8,4,181,1
1-687082195,1,8,2,5.999999999,1
1-687082195,1,2,1,8.999999998,2
1-687082195,1,2,1,38,2
1-687082195,1,2,2,10471,1
1-687082195,1,4,1,3.00000001,6
1-687082195,1,6,4,211,1
1-687082195,1,6,4,7691,1
1-687082195,1,6,4,392,1
1-687082195,1,4,1,52.99999999,4
1-687082195,1,4,1,70,6
1-687082195,1,6,10,2911,4
1-687082195,1,10,4,326,1
1-687082195,1,4,1,229,6
1-687082195,1,6,4,242,1
1-687082195,1,4,1,285,10
1-687082195,1,10,4,516,1
1-687082195,1,10,4,315,1
1-687082195,1,6,4,6222,1
1-687082195,1,10,1,8748,6
1-687082195,1,6,4,304,1
1-687082195,1,4,1,1175,10
1-687082195,1,10,4,7478,1
1-687082195,1,6,1,1693,10
1-687082195,1,10,4,302,1
1-687082195,1,10,2,3103,2
1-687082195,1,4,1,1529,1
1-687082195,1,1,3,156,5
1-687082195,1,3,5,10698,1
1-687085471,1,1,6,4.000000003,4
1-687085471,1,6,4,1325,1
1-687085471,1,6,6,2762,1
1-687085471,1,6,4,1007,1
1-687085471,1,6,1,275,1
1-687085471,1,1,6,23.99999999,6
1-687085471,1,6,6,4327,2
1-687085471,1,4,1,705,10
1-687085471,1,10,3,86931,5
1-687329729,1,1,2,2.999999999,1
1-687329729,1,2,1,25,2
1-687329729,1,2,1,34.00000001,8
1-687329729,1,8,4,67772,1
1-687329729,1,6,3,47552,5
1-687521104,1,1,8,1.000000003,6
1-687521104,1,8,6,18831,3
1-687544011,1,1,2,0.999999993,1
1-687544011,1,2,1,126,4
1-687544011,1,4,1,4000,6
1-687544011,1,6,3,100276,5
1-687638428,1,1,2,18,1
1-687638428,1,2,1,30,2
1-687638428,1,2,1,4505,2
1-687638428,1,2,1,39857,7
1-687638428,1,7,6,70570,3
1-687647619,1,1,2,42.99999999,1
1-687647619,1,2,1,56,2
1-687647619,1,2,1,87,2
1-687647619,1,2,1,3859,2
1-687647619,1,2,1,8.999999998,2
1-687647619,1,2,1,4167,4
1-687647619,1,4,1,59375,2
1-687647619,1,2,1,31495,4
1-687647619,1,4,1,260,3
1-687647619,1,3,5,516,1
1-687710013,1,1,2,4.000000003,1
1-687710013,1,2,1,3735,8
1-687710013,1,8,3,93638,5
1-688278051,1,2,1,35,4
1-688278051,1,4,1,31.00000001,4
1-688278051,1,4,1,103,6
1-688278051,1,6,6,109348,3
1-688624453,1,1,2,0.999999993,1
1-688624453,1,2,1,26,8
1-688624453,1,8,6,12684,8
1-688624453,1,3,5,929,2
1-688689511,1,2,2,0.999999993,1
1-688689511,1,6,1,20117,6
1-688689511,1,6,3,80605,5
1-688696731,1,2,1,1169,6
1-688696731,1,6,3,81918,2
1-688696731,1,6,3,18631,5
1-689206959,1,1,8,31872,3
1-689206959,1,8,3,94978,5
1-689461262,1,1,2,2.999999999,1
1-689461262,1,2,1,5.999999999,2
1-689461262,1,2,1,11,7
1-689461262,1,7,3,102024,5
1-689501709,1,1,2,24,1
1-689501709,1,2,1,100,2
1-689501709,1,2,1,48,4
1-689501709,1,4,1,948,6
1-689501709,1,6,2,1429,1
1-689501709,1,4,1,87962,3
1-689501709,1,3,5,10544,1
1-690238688,1,1,2,19.99999999,1
1-690238688,1,2,1,46,2
1-690238688,1,2,1,92,8
1-690238688,1,8,1,47685,4
1-690238688,1,4,1,5401,2
1-690238688,1,2,1,2.999999999,2
1-690238688,1,2,2,4319,1
1-690238688,1,6,3,41422,5
1-690422411,1,1,2,5.000000006,1
1-690422411,1,2,1,12927,8
1-690422411,1,8,1,54587,11
1-690422411,1,11,2,1831,1
1-690422411,1,2,1,25,3
1-690422411,1,3,5,818,2
1-690436171,1,2,1,41.00000001,2
1-690436171,1,2,1,42,4
1-690436171,1,4,1,31,8
1-690436171,1,8,8,4.999999995,6
1-690436171,1,3,2,3855,1
1-690436171,1,2,1,7.999999995,6
1-690436171,1,6,3,92244,5
1-690839783,1,1,2,2.999999999,1
1-690839783,1,2,1,463,2
1-690839783,1,2,1,788,4
1-690839783,1,4,1,4431,2
1-690839783,1,2,1,335,2
1-690839783,1,2,1,1379,6
1-690839783,1,6,6,2941,2
1-690839783,1,2,1,92.00000001,4
1-690839783,1,4,1,2644,2
1-690839783,1,2,1,108,2
1-690839783,1,2,1,57,1
1-690839783,1,1,2,73,1
1-690839783,1,2,1,1073,2
1-690839783,1,2,2,3307,1
1-690839783,1,3,5,10233,1
1-691049627,1,1,2,22.99999999,1
1-691049627,1,2,1,987,8
1-691049627,1,8,1,4368,2
1-691049627,1,2,1,4176,2
1-691049627,1,2,1,36293,8
1-691049627,1,8,1,45963,3
1-691049627,1,3,5,10928,1
1-691129791,1,1,2,5.999999999,1
1-691129791,1,2,1,26,6
1-691129791,1,6,3,87746,5
1-691759626,1,1,2,90,1
1-691759626,1,2,1,351,4
1-691759626,1,4,1,55,2
1-691759626,1,2,1,3782,6
1-691759626,1,6,6,5978,2
1-691759626,1,4,1,14,4
1-691759626,1,4,4,4.000000003,1
1-691759626,1,2,2,1.999999996,2
1-691759626,1,3,2,5.999999999,1
1-691759626,1,11,11,9517,6
1-691782323,1,1,2,5.999999999,1
1-691782323,1,2,1,3597,11
1-691782323,1,11,1,3522,2
1-691782323,1,2,1,1.000000003,1
1-691782323,1,1,2,1.000000003,1
1-691782323,1,2,1,785,2
1-691782323,1,2,2,54,1
1-691782323,1,7,3,4.000000003,5
1-691782323,1,2,2,12,1
1-691782323,1,2,1,1007,8
1-691782323,1,8,1,141,2
1-691782323,1,2,1,218,4
1-691782323,1,4,1,79307,3
1-691782323,1,3,5,330,1
1-691794481,1,1,8,35,2
1-691794481,1,8,2,6027,1
1-691794481,1,8,6,8682,6
1-691794481,1,6,4,2890,1
1-691794481,1,6,3,1245,5
1-691794481,1,4,1,29.99999999,6
1-691794481,1,6,3,8682,5
1-691794481,1,6,4,294,1
1-691794481,1,6,4,11601,1
1-691794481,1,6,3,28732,5
1-691811604,1,1,2,2.999999999,1
1-691811604,1,2,1,92,6
1-691811604,1,6,3,100831,5
1-691832279,1,1,2,2.999999999,1
1-691832279,1,2,1,96783,2
1-691832279,1,2,1,23.99999999,3
1-691832279,1,3,5,530,1
1-691950241,1,1,2,8.999999998,1
1-691950241,1,2,1,24475,4
1-691950241,1,4,4,2.000000007,1
1-691950241,1,2,1,4823,2
1-691950241,1,2,1,11359,4
1-691950241,1,4,1,44415,3
1-691950241,1,3,5,10901,1
1-691971107,1,1,2,16,1
1-691971107,1,2,1,33,2
1-691971107,1,2,1,3870,2
1-691971107,1,2,1,217,2
1-691971107,1,2,1,2999,6
1-691971107,1,6,2,61,1
1-691971107,1,2,1,39.99999999,4
1-691971107,1,4,1,2877,6
1-691971107,1,6,2,4038,1
1-691971107,1,2,1,1058,2
1-691971107,1,2,1,12,2
1-691971107,1,2,1,1617,2
1-691971107,1,2,1,8409,2
1-691971107,1,2,1,358,8
1-691971107,1,8,11,40093,2
1-691971107,1,2,2,2.999999999,1
1-691971107,1,4,1,1.000000003,2
1-691971107,1,2,1,8.999999998,3
1-691971107,1,3,5,2425,2
1-692009261,1,2,1,837,2
1-692009261,1,2,1,29,4
1-692009261,1,4,1,3793,6
1-692009261,1,6,3,94694,5
1-692067345,1,1,2,12,1
1-692067345,1,2,1,3460,8
1-692067345,1,8,1,35,2
1-692067345,1,2,1,292,4
1-692067345,1,4,1,1912,3
1-692067345,1,3,5,219,2
1-692067345,1,4,1,211,1
1-692067345,1,1,2,2.999999999,1
1-692067345,1,2,1,642,2
1-692067345,1,2,1,619,4
1-692067345,1,4,1,71.99999999,3
1-692067345,1,3,1,330,4
1-692067345,1,4,1,985,2
1-692067345,1,2,1,90,4
1-692067345,1,4,1,3802,2
1-692067345,1,2,1,31.00000001,2
1-692067345,1,2,1,657,4
1-692067345,1,4,1,83.00000001,2
1-692067345,1,2,1,557,2
1-692067345,1,2,1,458,7
1-692067345,1,7,4,1.999999996,1
1-692067345,1,2,1,566,4
1-692067345,1,4,1,15,2
1-692067345,1,2,1,454,4
1-692067345,1,4,1,68,8
1-692067345,1,8,1,454,3
1-692067345,1,3,5,145,1
1-692067345,1,2,1,34.00000001,8
1-692067345,1,8,6,76,2
1-692067345,1,4,1,4489,8
1-692067345,1,8,2,4256,1
1-692067345,1,4,1,55,8
1-692067345,1,8,6,5793,1
1-692067345,1,6,3,20449,5
1-692755228,1,1,7,7.000000002,10
1-692755228,1,7,10,400,1
1-692755228,1,6,2,15684,1
1-692755228,1,10,2,56201,1
1-692755228,1,3,5,588,1
1-692758611,1,1,2,25,1
1-692758611,1,2,1,141,2
1-692758611,1,2,1,313,4
1-692758611,1,4,1,1503,2
1-692758611,1,2,1,9665,2
1-692758611,1,2,1,248,2
1-692758611,1,2,1,130,4
1-692758611,1,4,1,26,3
1-692758611,1,3,1,22,6
1-692758611,1,6,2,17,1
1-692758611,1,2,1,94632,3
1-692758611,1,3,5,5799,1
1-692758994,1,1,2,2.999999999,1
1-692758994,1,2,1,109,8
1-692758994,1,8,1,13342,4
1-692758994,1,4,1,4.000000003,2
1-692758994,1,2,2,1.999999996,1
1-692758994,1,8,1,44689,3
1-692758994,1,3,5,5770,1
1-692918254,1,1,2,4.000000003,1
1-692918254,1,2,1,20347,4
1-692918254,1,4,1,64577,2
1-692918254,1,2,2,1442,1
1-692918254,1,3,5,10890,1
1-693021183,1,1,2,40,1
1-693021183,1,2,1,1630,2
1-693021183,1,2,1,66,6
1-693021183,1,6,2,5.000000006,1
1-693021183,1,2,1,6.999999991,2
1-693021183,1,2,1,40189,8
1-693021183,1,8,1,43059,2
1-693021183,1,2,1,29,4
1-693021183,1,4,1,1429,3
1-693021183,1,3,5,10771,1
1-693200675,1,1,2,35,2
1-693200675,1,2,2,35,1
1-693200675,1,8,2,2895,1
1-693200675,1,8,1,11142,8
1-693200675,1,8,6,21950,3
1-693253181,1,1,2,5.000000006,1
1-693253181,1,2,1,91,2
1-693253181,1,2,1,11407,10
1-693253181,1,10,6,9983,3
1-693253181,1,6,10,4182,6
1-693258975,1,1,7,943,6
1-693258975,1,7,6,11422,3
1-693300691,1,1,2,14,1
1-693300691,1,2,1,101,8
1-693300691,1,8,1,10013,10
1-693300691,1,10,2,1088,1
1-693300691,1,3,5,10695,1
1-693352046,1,1,6,40150,4
1-693352046,1,6,4,60471,1
1-693352046,1,6,3,17134,5
1-693412654,1,1,2,5.000000006,2
1-693412654,1,2,2,5.000000006,1
1-693412654,1,2,2,8.999999998,1
1-693412654,1,2,1,1139,8
1-693412654,1,8,1,80.00000001,2
1-693412654,1,2,1,364,2
1-693412654,1,2,2,6755,1
1-693412654,1,1,2,5.999999999,1
1-693412654,1,2,1,14634,8
1-693412654,1,8,1,76173,2
1-693412654,1,2,1,154,3
1-693412654,1,3,5,645,1
1-693587250,1,1,2,6.999999991,1
1-693587250,1,2,1,387,4
1-693587250,1,4,1,63,7
1-693587250,1,7,2,481,1
1-693587250,1,2,1,180,3
1-693587250,1,3,2,80454,1
1-693587250,1,3,5,10908,2
1-693822171,1,7,6,1567,10
1-693822171,1,7,3,2879,5
1-693837467,1,1,8,40,8
1-693837467,1,8,8,4322,1
1-694035053,1,1,2,1.000000003,1
1-694035053,1,2,1,0.999999993,2
1-694035053,1,2,1,943,8
1-694035053,1,8,1,233,2
1-694035053,1,2,1,80,4
1-694035053,1,4,1,2593,2
1-694035053,1,2,1,1.999999996,8
1-694035053,1,8,1,240,4
1-694035053,1,4,1,4271,8
1-694035053,1,8,2,9947,1
1-694035053,1,8,1,64588,3
1-694035053,1,3,5,5737,1
1-694236018,1,1,2,10,1
1-694236018,1,2,1,9.000000008,2
1-694236018,1,2,1,15,2
1-694236018,1,2,1,12,2
1-694236018,1,2,1,31.00000001,4
1-694236018,1,4,1,16,2
1-694236018,1,2,1,35.99999999,2
1-694236018,1,2,1,152,2
1-694236018,1,2,1,42,2
1-694236018,1,2,1,36.99999999,1
1-694236018,1,1,2,15.00000001,1
1-694236018,1,2,1,71,4
1-694236018,1,4,1,2.999999999,2
1-694236018,1,2,1,159,2
1-694236018,1,2,1,888,2
1-694236018,1,2,1,3.999999992,4
1-694236018,1,4,1,10132,4
1-694236018,1,4,1,5745,1
1-694236018,1,1,2,1.000000003,1
1-694236018,1,2,1,1710,4
1-694236018,1,4,1,54598,2
1-694236018,1,2,1,42.99999999,4
1-694236018,1,4,1,4683,1
1-694236018,1,1,8,1.000000003,2
1-694236018,1,8,2,1260,1
1-694236018,1,2,1,52.99999999,3
1-694236018,1,3,5,832,1
1-694266600,1,1,2,1.000000003,1
1-694266600,1,2,1,12,6
1-694266600,1,6,3,97773,5
1-694274811,1,4,1,5.999999999,6
1-694274811,1,6,2,1193,1
1-694274811,1,2,1,2.999999999,4
1-694274811,1,4,1,1.999999996,2
1-694274811,1,2,1,4.000000003,2
1-694274811,1,2,1,1935,2
1-694274811,1,2,1,60081,3
1-694274811,1,3,5,35259,1
1-694300980,1,1,4,1.000000003,1
1-694300980,1,4,1,30429,7
1-694300980,1,7,1,16987,6
1-694300980,1,6,2,1472,1
1-694300980,1,2,1,2733,4
1-694300980,1,4,1,975,2
1-694300980,1,2,1,26348,2
1-694300980,1,2,1,52,4
1-694300980,1,4,1,922,3
1-694300980,1,3,5,11122,1
1-694339964,1,1,2,16.99999999,1
1-694339964,1,2,1,28.00000001,2
1-694339964,1,2,1,25,4
1-694339964,1,4,1,1259,6
1-694339964,1,6,2,405,1
1-694339964,1,2,1,860,2
1-694339964,1,2,1,100,2
1-694339964,1,2,1,55,4
1-694339964,1,4,1,35,7
1-694339964,1,7,7,4135,2
1-694339964,1,2,1,3920,2
1-694339964,1,2,1,29.99999999,2
1-694339964,1,2,1,12.00000001,1
1-694339964,1,1,6,1.999999996,2
1-694339964,1,6,2,5921,2
1-694339964,1,2,1,4430,1
1-694339964,1,2,1,81,2
1-694339964,1,2,1,1369,2
1-694339964,1,2,1,15,4
1-694339964,1,4,1,4514,6
1-694339964,1,6,1,12895,2
1-694339964,1,2,1,38573,2
1-694339964,1,2,1,0.999999993,4
1-694339964,1,4,1,5114,2
1-694339964,1,2,1,3964,3
1-694339964,1,3,5,481,1
1-694346169,1,1,4,5.999999999,1
1-694346169,1,4,1,149,6
1-694346169,1,6,3,92188,5
1-694375168,1,1,2,7.000000002,1
1-694375168,1,2,1,158,2
1-694375168,1,2,1,51,2
1-694375168,1,2,1,16,8
1-694375168,1,8,1,1128,8
1-694375168,1,8,1,1402,4
1-694375168,1,4,1,4.000000003,2
1-694375168,1,2,1,5739,2
1-694375168,1,2,1,29032,8
1-694375168,1,8,7,147,2
1-694375168,1,3,5,5710,1
1-694457714,1,1,1,10,2
1-694457714,1,1,2,9.000000008,1
1-694457714,1,2,1,73.99999999,6
1-694457714,1,6,3,1346,5
1-694457714,1,2,1,111,6
1-694457714,1,6,3,9789,5
1-694457714,1,2,1,1.999999996,6
1-694457714,1,6,3,4212,5
1-694782353,1,1,6,3.00000001,1
1-694782353,1,6,1,96,2
1-694782353,1,2,1,2.999999999,2
1-694782353,1,2,1,78,2
1-694782353,1,2,2,1.000000003,1
1-694782353,1,2,1,2.000000007,2
1-694782353,1,2,1,10.99999999,2
1-694782353,1,4,1,1776,3
1-694782353,1,3,5,512,2
1-694796871,1,2,1,40,4
1-694796871,1,4,1,79211,4
1-694796871,1,4,1,21,7
1-694796871,1,7,3,2886,5
1-694844381,1,2,2,13.99999999,1
1-694844381,1,6,8,972,4
1-694844381,1,8,2,14346,1
1-694844381,1,8,3,3071,2
1-694844381,1,2,1,4.000000003,8
1-694844381,1,8,2,8180,1
1-694844381,1,8,3,40431,5
1-694845331,1,1,2,4.999999995,1
1-694845331,1,2,1,49,4
1-694845331,1,4,1,1307,2
1-694845331,1,2,1,25008,2
1-694845331,1,2,1,13859,2
1-694845331,1,2,1,5728,1
1-694845331,1,1,2,41655,1
1-694845331,1,2,1,50492,3
1-694845331,1,3,5,10811,1
1-694868667,1,1,2,1.999999996,1
1-694868667,1,2,1,62,8
1-694868667,1,8,2,48,1
1-694868667,1,7,1,96227,3
1-694868667,1,3,5,10864,1
1-694899341,1,1,2,15,1
1-694899341,1,2,1,292,2
1-694899341,1,2,1,10.99999999,4
1-694899341,1,4,1,108,6
1-694899341,1,6,3,5624,5
1-694899341,1,2,1,12,8
1-694899341,1,8,4,2.000000007,1
1-694899341,1,3,5,17765,1
1-694899341,1,3,5,10619,1
1-694975897,1,1,2,2.999999999,1
1-694975897,1,2,1,87399,2
1-694975897,1,2,1,33,3
1-694975897,1,3,5,843,1
1-695147297,1,1,2,2.999999999,1
1-695147297,1,2,1,7.000000002,6
1-695147297,1,6,1,86524,3
1-695147297,1,3,5,869,2
1-695221831,1,2,2,1.000000003,1
1-695221831,1,4,1,164,1
1-695221831,1,1,6,6.999999991,2
1-695221831,1,6,2,5353,1
1-695221831,1,2,1,822,11
1-695221831,1,11,3,89337,5
1-695298616,1,1,8,10,1
1-695298616,1,8,1,80022,3
1-695298616,1,3,5,0.999999993,2
